"GroupId";"Text";"Type";"Attachments";"IsAdd";"Date";"Likes";"Reposts"
"57536014";"#БТnews<br><br>ВЫ ОБВИНЯЕТЕСЬ В ИЗНАСИЛОВАНИИ<br>@ <br>— НЕ МНЕ НЕ ПОНРАВИЛОСЬ<br>@ <br>ПОЛНОСТЬЮ ОПРАВДАН!<br><br>https://vk.cc/6rA8BY";"post";"photo link";0;1490897152;1316;22
"57536014";"ЗАСКОЧИЛ К БАБУШКЕ В ГОСТИ <br>@ <br>ПОКА СКИДЫВАЛ КУРТКУ, ЯРОСТНО ОТБИВАЛ НАУШНИКИ ОТ КОТА, ЧТО ЖЕЛАЛ ИХ ПОЙМАТЬ <br>@ <br>В ИТОГЕ ДАВ КОТУ ПЕНДАЛЯ, ПОШЕЛ ПОМОГАТЬ БАБУШКЕ С ГОТОВКОЙ <br>@ <br>СПУСТЯ ДВА ЧАСА, УЖЕ ПОНИМАЯ, ЧТО ТВОЙ ЖЕЛУДОК НИАСИЛИТ БАБУШКИНЫХ ПОПЫТОК ОТКОРМИТЬ ТЕБЯ, СОБИРАЕШЬСЯ ДОМОЙ <br>@ <br>ЗАХОДИШЬ В ПРИХОЖУЮ <br>@ <br>НО ТУТ ВНЕЗАПНО ЗАМЕТИЛ, ЧТО ШНУРКИ ПОДОЗРИТЕЛЬНО РОВНО ЛЕЖАТ НА ПОЛУ <br>@ <br>РЯДОМ С БОТИНКАМИ <br>@ <br>ОТГРЫЗЕННЫЕ С ЮВЕЛИРНОЙ ТОЧНОСТЬЮ <br>@ <br>С ОРОМ ВАРВАРА, ЧТО ЛЕТИТ ГРАБИТЬ РИМ, ПЫТАЕШЬСЯ НАЙТИ ЭТОГО ПУШИСТОГО ПИДРИЛУ <br>@ <br>А КОТ, СЛОВНО ДЕВИД БЛЕЙН, ИСПАРИЛСЯ <br>@ <br>С ЛИЦОМ ПОЛНЫХ НЕНАВИСТИ И БОЛИ ИДЕШЬ ДОМОЙ В НЕЗАВЯЗАННЫХ БОТИНКАХ БЕЗ ШНУРКОВ <br>@ <br>И, ВЫЙДЯ ИЗ ДОМА, СМОТРИШЬ В ОКНО <br>@ <br>А ТАМ ЕХИДНОЕ ЕБАЛО КОТА";"post";"photo";0;1490893558;3788;87
"57536014";"ЛАМПОВО ПОКОРЯЕШЬ МОРЯ<br>@<br>ЕЗДИШЬ К ЧЕРТУ ЗА ПАЗУХУ<br>@<br>ДОГОВОРИЛСЯ С СИРЕНАМИ РАЗБИВАТЬ КОРАБЛИ<br>@<br>УСПЕШНО ГРАБИШЬ ИХ И БОГАТЕЕШЬ<br>@<br>ВЫШЕЛ В ПЛАВАНИЕ<br>@<br>ПОГИБ ОТ СОБСТВЕННОЙ ЛОВУШКИ";"post";"photo audio";0;1490889915;1671;32
"57536014";"#БТnews<br><br>НАЧИТАЛСЯ НОВОСТЕЙ ПРО ТО, КАК УЧИТЕЛЯ ПРОМЫВАЮТ МОЗГИ ШКОЛЬНИКАМ, ХОДИВШИМ НА НАВАЛЬНОМИТИНГ<br>@ <br>ДУМАЕШЬ, ЧТО УЖ В ТВОЕЙ-ТО ШКОЛЕ ТАКОЙ ХЕРНЕЙ ЗАНИМАТЬСЯ НЕ БУДУТ<br>@ <br>ЗАХОДИШЬ В КЛАСС НА ОБЖ<br>@ <br>""ВЫ ПРЕДАТЕЛИ, ИЗМЕННИКИ, ЛИБЕРАЛО-ФАШИСТЫ, ХОЛОПЫ АНГЛОСАКСОВ!""<br>@ <br>ВЫХОДИШЬ ИЗ КЛАССА<br><br>А вообще почитайте, это п*здец. Там не препод, а ядерная смесь Милонова, Соловьева и Жириновского.<br><br>https://vk.cc/6rBjn5";"post";"photo link";0;1490888146;1798;69
"57536014";"Your Life Simulator - играй за самого себя!<br>Ты - одинокий парень, никогда не выходящий из комнаты. <br>Твое единственное окно во внешний мир - Интернет. Здесь ты работаешь и отдыхаешь. <br>Сможешь ли ты не сойти с ума и выжить в одиночестве?<br>iOS: https://itunes.apple.com/ru/app/id1209515772<br>Android: https://play.google.com/store/apps/details?id=com.varlamov5264.YourLifeSimulator";"post";"photo photo photo photo video";0;1490882539;809;32
"57536014";"#БТnews<br><br>РАДИ ВЕСЕЛЬЯ ПРИГЛАСИЛИ НА ДЕТСКИЙ ПРАЗДНИК КАРЛИКА<br>@ <br>У НЕГО ОКАЗАЛИСЬ ДОВОЛЬНО СТРАННЫЕ НАКЛОННОСТИ<br>@ <br>И ЖЕЛАНИЯ К ТЕМ КТО С НИМ ОДНОГО РОСТА<br><br>https://politros.com/other/39354/";"post";"photo link";0;1490880916;964;25
"57536014";"ВЫЛОЖИЛ СВОЁ РЕАЛЬНОЕ ФОТО В ВК<br>@<br>ЗАБЛОКИРОВАЛИ ЗА ШОК КОНТЕНТ";"post";"photo";0;1490877323;8687;302
"57536014";"ДРУГ ПОДВЕРГАЕТ КРИТИКЕ ПОСТУПКИ, КОТОРЫЕ САМ КОГДА-ТО СОВЕРШАЛ <br>@<br>СООБЩАЕШЬ ЕМУ ОБ ЭТОМ <br>@<br>- КОГДА ТАКОЕ БЫЛО?<br>@<br>ГОВОРИШЬ КОГДА<br>@<br>НАЗВАЛ ЗЛОПАМЯТНОЙ МРАЗЬЮ";"post";"photo";0;1490875518;3234;53
"57536014";"#БТnews<br><br>СДЕЛАЛ РЕПОСТ<br>@ <br>НА ТЕБЯ ОТКРЫЛИ ДЕЛО<br>@ <br>ОПРАВДАЛИ<br>@ <br>СДЕЛАЛ ОБ ЭТОМ РЕПОСТ<br>@ <br>ОШТРАФОВАЛИ ЗА ЭТО<br><br>http://news.vse42.ru/feed/show/id/27285987";"post";"photo link";0;1490873710;1745;42
"57536014";"ТЫ ДВЕРЬ ТОЛЧКА В СЕМЬЕ СЫЧЕВЫХ<br>@<br>СЫНА-СЫЧИНА СЛИШКОМ ДОЛГО СИДИТ НА ТОЛЧКЕ<br>@<br>КАЗАЛОСЬ БЫ, КАКОЕ ДЕЛО ДВЕРИ ДО ТОГО, КАК ДОЛГО СЫЧ СИДИТ НА ТРОНЕ<br>@<br>НО BATYA ГРОЗИТСЯ ЗАПИЛИТЬ ЕМУ ДВЕРЬ, ТО ЕСТЬ ТЕБЯ, ЕСЛИ ОН НЕ ВЫЙДЕТ<br>@<br>А ЭТО НЕ ЕСТЬ ХОРОШО<br>@<br>ТЫ И РАНЬШЕ ДУМАЛ, ЧТО СЫЧЕВЫ НЕ В СВОЕМ УМЕ, НО ТВОИ ДОГАДКИ НЕДАВНО ПОДТВЕРДИЛИСЬ<br>@<br>В ОДИН ИЗ МОМЕНТОВ, КОГДА СЫЧ ЗАСИДЕЛСЯ, ЕГО У ДВЕРИ ПОДКАРАУЛИЛ БАТЯ<br>@<br>НО СЫЧ ТОЖЕ НАБЛЮДАЛ ЗА БАТЕЙ<br>@<br>И ВОТ, КАРТИНА МАСЛОМ: ВИСИШЬ ТЫ, ПО ОБЕ СТОРОНЫ ОТ ТЕБЯ СИДЯТ БАТЯ И СЫЧ И СМОТРЯТ ДРУГ НА ДРУГА ЧЕРЕЗ ЩЕЛЬ МЕЖДУ ПОЛОМ И ТОБОЙ<br>@<br>БАТЯ ГОВОРИТ: ""ТЫ ЧЕ, Е*АНУТЫЙ? ТЫ ЧЕ ТАМ ДЕЛАЕШЬ?""<br>@<br>КРАСКА СО СТОРОНЫ БАТИ ПОПЛАВИЛАСЬ<br>@<br>А СО СТОРОНЫ СЫЧА СГОРЕЛА, ИЗ-ЗА СЛИШКОМ ВЫСОКОЙ ТЕМПЕРАТУРЫ УЖЕ ДВУХ ПЕРДАКОВ<br>@<br>ПРИ ЭТОМ С ВНУТРЕННЕЙ СТОРОНЫ КРАСКА И ТАК БЫЛ ОБЛЕЗЛОЙ, ПОТОМУ ЧТО СЫЧЁВ-СТАРШИЙ ПО ПЯТЬ РАЗ НА ДНЮ ЗАКРЫВАЕТСЯ В ТРОННОМ И ИСПУСКАЕТ САМЫЕ ЕДКИЕ ГАЗЫ<br><br>трустори, я не жалюзи";"post";"No";0;1490871934;2647;34
"57536014";"НЕ СПРАШИВАЙ, ЧТО ТВОЯ СТРАНА СДЕЛАЛА ДЛЯ ТЕБЯ<br>@<br>СПРАШИВАЙ, ЧТО ТЫ СДЕЛАЛ ДЛЯ СВОЕЙ СТРАНЫ";"post";"photo";0;1490868319;3799;115
"57536014";"ВЕЗДЕ И ВСЮДУ ГОВОРИТ ЧТО НЕНАВИДИТ СЕБЯ <br>@ <br>ПОСТОЯННО ЛЕПИТ СЕБЯШКИ С ТУПЫМ ВЫРАЖЕНИЕМ ЛИЦА <br>@ <br>- Я СОВСЕМ НЕ НАРЫВАЮСЬ НА КОМПЛИМЕНТЫ! <br>@ <br>- Я СТРАШНАЯ И НИКЧЕМНАЯ КАК ПЛОХО БЫТЬ МНОЙ((( <br>@ <br>- Я ДЕРЬМО И ЛУЧШЕ БЫ МЕНЯ НЕ БЫЛО <br>@ <br>СОГЛАШАЕШЬСЯ <br>@ <br>- СЫЧЕВ ТЫ МУДАК! НЕЛЬЗЯ СОГЛАШАТЬСЯ С ТАКИМ МНЕНИЕМ НАДО ПОПЫТАТЬСЯ ЕГО ОПРОВЕРГНУТЬ! <br>@ <br>- ГОСПОДИ НУ ПОЧЕМУ ТОЛЬКО ТАКИЕ ДАУНЫ КАК ТЫ КЛЮЮТ НА МЕНЯ НАВЕРНОЕ ЭТО ПОТОМУ ЧТО Я СТРАШНАЯ (((";"post";"photo";0;1490857513;3299;117
"57536014";"В ДЕТСТВЕ СКАЗАЛ МАМАН ЧТО ХОЧЕШЬ НА КАКОЙ-НИБУДЬ ИНТЕРЕСНЫЙ КРУЖОК<br>@<br>ЗАШЛИ В КАБИНЕТ ГДЕ СТРОЯТ САМОЛЕТИКИ И КОРАБЛИКИ НА УПРАВЛЕНИИ<br>@<br>-ЁБАНЫЙ В РОТ СУКА КУДА ТЫ СУЕШЬ ЭТУ ХУЙНЮ БЛЯТЬ ЗАКРУТИ ТАМ ЧТОБ ДЕРЖАЛОСЬ ДОЛБОЁБ<br>@<br>ВЫШЕЛ ИЗ КАБИНЕТА<br>@<br>ПЕРЕДУМАЛ";"post";"photo";0;1490853927;4072;85
"57536014";"#БТnews<br><br>ЛАБОРАТОРИЯ ПО ИЗУЧЕНИЮ СЧАСТЬЯ<br>@ <br>ПОДОЗРИТЕЛЬНО НАПОМИНАЕТ МИНИСТЕРСТВО СЧАСТЬЯ<br><br>https://vk.cc/6rdIBB";"post";"photo link";0;1490852118;1058;25
"57536014";"#утреннее_чтиво<br><br>ТЫ — ТОВАРИЩ СТАЛИН 19/45 <br>@ <br>УПРАВЛЯЕШЬ ДЕРЖАВОЙ <br>@ <br>ПРАЗДНУЕШЬ НЕДАВНЮЮ ПОБЕДУ <br>@ <br>ЛАМПОВО ОТПРАВЛЯЕШЬ ЛЮДЕЙ В ЛАГЕРЯ <br>@ <br>ЛИЧНО РАССТРЕЛИВАЕШЬ МИЛЛИОНЫ ПРОТИВНИКОВ РЕЖИМА <br>@ <br>ЕХИДНО ПОПЫХИВАЕШЬ ТРУБКОЙ, КАК БОЦМАН ПРИ ВИДЕ ЮНГИ <br>@ <br>ГОНЯЕШЬ ЛЫСОГО ЛАВРЕНТИЯ ПАЛЫЧА <br>@ <br>И ВСЕ БЫ ТАК И ПРОДОЛЖАЛОСЬ, ЕСЛИ БЫ НЕ ОДНО НО <br>@ <br>ПРЯМО ПОСРЕДИ ТВОЕГО КАБИНЕТА ОТКРЫЛСЯ ПОРТАЛ, ОТКУДА ВЫБЕЖАЛИ ВООРУЖЕННЫЕ ЛЮДИ: <br>— Кто вы такие и что вам надо, черт подери? (читать голосом Сталина) <br>— Це ти головний комуняка? <br>— Что? Вы из УССР? Я вас там закрою нахрен, а ну сбзднули отсюда! <br>— Який нахабний, точно наш пацієнт, забираємо його. <br>@ <br>МОЛОДЧИКИ ПОПЫТАЛИСЬ ТЕБЯ СХВАТИТЬ, НО ПРОБЛЕМА БЫЛА В ТОМ, ЧТО ВООРУЖЕНЫ ОНИ БЫЛИ ВИЛАМИ И ТОПОРАМИ <br>@ <br>А У ТЕБЯ ВСЕГДА ПРИ СЕБЕ БЫЛ ПРИПРЯТАН ИМЕННОЙ ТТ-33 <br>@ <br>ВОСЕМЬ ВЫСТРЕЛОВ СПУСТЯ МАГАЗИН ОПУСТЕЛ, А НА ТВОЕМ Stat-Trak СЧЕТЧИКЕ КРАСОВАЛОСЬ ЧИСЛО 10 000 008 <br>@ <br>ТЫ ПЕРЕЗАРЯДИЛ ПИСТОЛЕТ, ВЗЯЛ ПАРУ ЗАПАСНЫХ МАГАЗИНОВ И СТУПИЛ НОГОЙ В ПОРТАЛ <br>@ <br>НЕ УСПЕЛ ТЫ ЗАЙТИ, КАК ЗА СПИНОЙ ПРОЗВУЧАЛ ЩЕЛЧОК И ДВЕРЬ НАЗАД ЗАКРЫЛАСЬ <br>@ <br>МЕСТО, ГДЕ ТЫ ОКАЗАЛСЯ, НАПОМИНАЛО КАЗАРМЫ, НАВЕРНОЕ, ПОТОМУ ЧТО ЭТО И БЫЛИ КАЗАРМЫ <br>@ <br>ТОЛЬКО ПОСЕРЕДИНЕ ЭТИХ САМЫХ КАЗАРМ СТОЯЛО КАКОЕ-ТО СТРАННОЕ ПРИСПОСОБЛЕНИЕ <br>@ <br>СОПОСТАВИВ ВСЕ В ГОЛОВЕ, ТЫ ПОНЯЛ: ЭТА МАШИНА ОТКРЫЛА ПОРТАЛ, КОТОРЫЙ ПЕРЕНЕС ТЕБЯ <br>@ <br>РЯДОМ С НЕЙ ЛЕЖАЛ КАКОЙ-ТО МУЖЧИНА В ОЧКАХ И ХАЛАТЕ <br>@ <br>ТЫ ПОДОШЕЛ К НЕМУ, ВЕДЬ, СКОРЕЕ ВСЕГО, ОН ВСЕ И УСТРОИЛ <br>@ <br>— Послушай, комрад, говори по-хорошему, как мне вернуться обратно? <br>— Нічого я тобі не скажу, мразь вусата. Хайль Гид... Ой, что-то не то, мы ведь иначе говор... <br>@ <br>СУДЯ ПО ВСЕМУ, ЭТОТ УЧЕНЫЙ УМЕР <br>@ <br>НАВЕРНОЕ, ТОМУ ПОСЛУЖИЛ ТВОЙ ВЫСТРЕЛ В ЕГО ГОЛОВУ, НО ЭТО НЕ ТОЧНО <br>@ <br>ТЫ ВЫТЕР КРОВЬ С УСОВ И ВЫШЕЛ ИЗ БАРАКА <br>@ <br>ПРЯМО НАПРОТИВ ВЫХОДА КРАСОВАЛАСЬ ШИКАРНАЯ РЕЗИДЕНЦИЯ <br>@ <br>ТЫ БЕЗ ТРУДА ПРОБРАЛСЯ ТУДА <br>@ <br>ТОЧНЕЕ, С БОЛЬШИМ ТРУДОМ, ВЕДЬ ТРУД — ЭТО ГЛАВНОЕ <br>@ <br>НА ПЕРВОМ ЭТАЖЕ ТЕБЯ ЖДАЛА КОМНАТА С ЛОВУШКАМИ <br>@ <br>БЛАГО, ТЫ ПРЕКРАСНЫЙ АКРОБАТ И АТЛЕТ <br>@ <br>ДАЛЕЕ ТЫ РЕШИЛ ПОДНЯТЬСЯ ВЫШЕ <br>@ <br>НА ВТОРОМ ЭТАЖЕ ТЕБЯ НИЧЕГО НЕ ЖДАЛО, ПОТОМУ ЧТО ЗДАНИЕ БЫЛО ОДНОЭТАЖНЫМ <br>@ <br>ТЕБЕ ПРИШЛОСЬ СПУСТИТЬСЯ <br>@ <br>СРЕДИ МНОЖЕСТВА КОМНАТ С ОРУЖИЕМ/ЧЕЛОВЕЧЕСКИМИ ТРУПАМИ/СЕКС-ИГРУШКАМИ/2D ПЛАКАТАМИ ТЫ НАКОНЕЦ НАШЕЛ ТО, ЧТО ИСКАЛ <br>@ <br>ОГРОМНЫЙ КАБИНЕТ, А ЗА СТОЛОМ СИДИТ ОН <br>@ <br>ГЛАВНЫЙ ЗЛОДЕЙ <br>@ <br>ВИНОВНИК ТВОЕГО ОТПРАВЛЕНИЯ СЮДА <br>@ <br>НАВЕРНОЕ <br>@ <br>— Где я? Кто ты такой? Что я здесь делаю? <br>— Ты меня не узнал, Иосиф? (переведено с немецкого) <br>— О нет, я знаю этот голос... <br>— Ты в 2017 году, мой дорогой. А это мое новое царство — Украина! <br>— Ты же застрелился? <br>— Слухи о моей смерти сильно преувеличены... Я отправил к тебе солдат с целью уничтожить тебя до того, как я проиграл войну, но что-то пошло не так, даты, люди... И вот ты здесь! <br>— Да, я сразу тебя узнал! Снимай маску! <br>— Только после тебя. <br>@ <br>ТЫ ОТКЛЕИЛ ФАЛЬШИВЫЕ УСИКИ, ВЫНУЛ ТРУБКУ, КОТОРАЯ СОПРОВОЖДАЛА ТЕБЯ ВСЕ ЭТО ВРЕМЯ, И НАКОНЕЦ СТЯНУЛ МАСКУ С ЛИЦА <br>@ <br>ДА, ТЫ НЕ ИОСИФ СТАЛИН <br>@ <br>ТЫ, МАТЬ ЕГО, ИИСУС ХРИСТОС, СЫН БОЖИЙ <br>@ <br>СЛЕДОМ ЗА ТОБОЙ МАСКУ СНЯЛ ЗЛОДЕЙ <br>@ <br>ЭТО БЫЛ АДОЛЬФ ПЕТРОВИЧ ГИТЛЕР, ОН ЖЕ МЕФИСТОФЕЛЬ, ОН ЖЕ ЛЮЦИФЕР, ОН ЖЕ САТАНА <br>@ <br>И СТОЛКНУЛИСЬ СИЛЫ ДОБРА И ЗЛА <br>@ <br>И РАЗВЕРЗЛИСЬ НЕБЕСА <br>@ <br>И ПОСЛЕ ЧАСА РУКОПАШНО-СВЯТОГО БОЯ ТЫ ВСПОМНИЛ ПРО ТТ <br>@ <br>*выстрел* <br>@ <br>НУ ВСЕ, ЗЛО ПОВЕРЖЕНО. НУЖНО ОБРАТНО НА НЕБЕСА <br>@ <br>НО ПЕРВЫМ ДЕЛОМ В РОДНОЙ СССР, К СОВЕТСКИМ ЛЮДЯМ, ДАРИТЬ НАДЕЖДУ <br> <br>— Как вам? <br>— Шикарно, срочно готовим к печати, вы гений. <br>— Спасибо, ваша оценка очень важна для меня. <br>— Назовем мы этот шедевр, хм... Придумал! «Товарищ Сталин — попаданец: крестовый поход против зла». Только вот одна поправочка... <br>— Да? <br>— Пускай он еще в Древний Египет попадет, с фараонами подерется плохими, Сфинкса победит... <br>— Прекрасная идея, обязательно реализую ее...";"post";"photo audio";0;1490850317;3895;227
"57536014";"УДАЛЯЕШЬ ЛИСУ<br>@<br>ТЕБЯ КИДАЕТ НА ИХ САЙТ, ГДЕ ОНИ ПИШУТ, ЧТО СОЖАЛЕЮТ О ТОМ, ЧТО ТЫ РЕШИЛ УДАЛИТЬ ИХ БРАУЗЕР<br>@<br>ЧУВСТВУЕШЬ ВИНУ<br>@<br>СНОВА УСТАНАВЛИВАЕШЬ";"post";"No";0;1490846713;4895;76
"57536014";"#БТnews<br><br>2017<br>@ <br>КРИТИКУЮТ ВЫХОДЯЩУЮ ИГРУ<br>@ <br>ЗА ТО ЧТО НЕДОСТАТОЧНО МНОГО ГЕЕВ<br><br>https://vk.cc/6rkKy4";"post";"photo link";0;1490844909;1268;29
"57536014";"ИДЁШЬ ПО УЛИЦЕ<br>@ <br>ВЕТЕР ДУЕТ НАВСТРЕЧУ<br>@ <br>ИДЁШЬ В ДРУГУЮ СТОРОНУ<br>@ <br>ВЕТЕР ДУЕТ НАВСТРЕЧУ";"post";"photo";0;1490832309;3744;89
"57536014";"СИДИШЬ НА ПАРАХ<br>@<br>ПРИСАЖИВАЕТСЯ РЯДОМ ОПОЗДАВШАЯ ЕОТ<br>@<br>""СЫЧУШ, МНЕ СКУЧНО, У ТЕБЯ ЕСТЬ НА ТЕЛЕФОНЕ ИГРЫ КАКИЕ-НИТЬ?""<br>@<br>ДУМАЕШЬ, ВОТ ТВОЙ ШАНС<br>@<br>""СЛУШАЙ, Я НЕ ЛЮБЛЮ КОГДА ЛЮДИ ДЕРУТСЯ""<br>@<br>""А ПОЧЕМУ ТУТ ВСЕ В КВАДРАТИКАХ?""<br>@<br>""НЕ НАДО ИХ УБИВАТЬ, ОНИ ХОРОШИЕ""<br>@<br>""Я ЧТО-ТО НАЖАЛА И ОНО ПРОПАЛО""<br>@<br>""ОЙ, А ЭТО ЧТО""*нажимает на галерею, забитую ее фотками*<br>@<br>""Я НЕ УСПЕВАЮ ТАК НАЖИМАТЬ!!1!""<br>@<br>""НУ ПОЧЕМУ ОН ТУДА ПОШЕЛ Я ЖЕ НЕ ТУДА НАЖАЛА""<br>@<br>""ОЙ, ДА ИДИ ТЫ СО СВОИМИ СЛОЖНЫМИ ИГРАМИ!!1!""<br>@<br>УХОДИТ К ЕРОХЕ ИГРАТЬ В КОТА ТОМА";"post";"photo";0;1490828716;3116;40
"57536014";"#БТnews<br><br>УСТРОИЛСЯ ОХРАННИКОМ В МУЗЕЙ<br>@ <br>СОВЕРШАЕШЬ НОЧНОЙ ОБХОД<br>@ <br>ВИДИШЬ СТАТУЮ АБАМКИ<br>@ <br>ИСКРА БУРЯ БЕЗУМИЕ<br><br>https://vk.cc/6rkI1I";"post";"photo link";0;1490826906;1279;27
"57536014";"БАТЯ ПОКУПАЕТ ЭЛЕКТРОМОБИЛЬ ДАБЫ ЭКОНОМИТЬ НА БЕНЗИНЕ<br>@<br>ТЕПЕРЬ КАЖДЫЙ ДЕНЬ СТОИТЕ ВОЗЛЕ СПЕЦИАЛЬНОЙ ЗАПРАВКИ НА ЗАРЯДКЕ<br>@<br>ВЕДЬ ТЕПЕРЬ БАТЯ ЭКОНОМИТ НА ЭЛЕКТРИЧЕСТВЕ<br>__________________________________<br>Проблемы белых людей";"post";"photo";0;1490825108;1809;13
"57536014";"#БТnews<br><br>ПОКА ТЫ УЧИШЬ УРОКИ И ГОТОВИШЬСЯ К ЕГЭ<br>@ <br>НОРМАЛЬНЫЕ ШКОЛЬНИКИ ОТКРЫВАЮТ ПРИТОН С БЛЕКДЖЕКОМ И ШЛЮХАМИ<br><br>https://vk.cc/6rkEAI";"post";"photo link";0;1490819714;1567;40
"57536014";"СЛУЧАЙНО ПРОЛИЛ НА СЕБЯ ОБЕЗЖИРИВАТЕЛЬ  <br>@<br>РАСТВОРИЛСЯ<br><br>#классика";"post";"photo";0;1490818341;5499;159
"57536014";"ТЫ ОБЫЧНЫЙ БАТЯ ВОЗРАСТОМ 46 ЛЕТ <br>@ <br> КАК БЫ НЕВЗНАЧАЙ КРУТИШЬСЯ ВОЗЛЕ ТОЛЧКА, ЗАМЕТИВ, ЧТО СЫНА-ДРОЧИНА СИДИТ СЛИШКОМ ТИХО<br>@ <br>СПРАШИВАЕШЬ, ПОЧЕМУ ОН МОЛЧИТ, ЧТО С НИМ, НО В ОТВЕТ МОЛЧАНИЕ<br>@ <br>ТЕРЯЕШЬ ТЕРПЕНИЕ, МАТЕРИШЬСЯ, ДОЛБАНУЛСЯ ПЛЕЧОМ В КОСЯК, ПРИГРОЗИЛ СЛЕГКА, ЧТО СНИМЕШЬ ДВЕРИ С ПЕТЕЛЬ И ВКИНЕШЬ НА ПОМОЙКУ, ЕСЛИ БУДЕТ МОЛЧАТЬ, БУДЕТ СИДЕТЬ НА ВИДУ У ВСЕХ<br>@ <br>УЗНАЛ ПРИЧИНУ, ОБЪЯСНЯЕШЬ МАЛОЛЕТНЕМУ ОБОЛТУСУ, КАК ПРАВИЛЬНО НАДО ДЕЛАТЬ СВОИ ДЕЛА, ПОКАЗЫВАЕШЬ КАК НАДО, ЧТО НАЗЫВАЕТСЯ ""НА ЛИЧНОМ ПРИМЕРЕ""<br>@ <br>ВСКОРЕ ПОСЛЕ ЭТОГО СЛУЧАЯ РЕШАЕШЬ ПРОВЕРИТЬ, УСВОИЛ ЛИ СЫНА УРОК<br>@ <br>ВСТАЛ У ДВЕРИ В ОТДАЛЕНИИ<br>@ <br>ПРИСЕЛ НАКАРАЧИКИ И ВИДИШЬ, ЧТО ОН ТОЖЕ ПРИСЕЛ И СМОТРИТ НА ТЕБЯ КАК-ТО СТРАННО, НУ ТЫ И ГОВОРИШЬ ""ТЫ ЧЁ? Е*****ЫЙ? ТЫ ЧЁ ТАМ ДЕЛАЕШЬ?""<br>@ <br>КСТАТИ, ТЫ ПЬЁШЬ ТАЁЖНЫЕ ТРАВЫ, ЧТОБЫ ЧАЩЕ ХОДИТЬ ПО БОЛЬШОЙ НУЖДЕ, НО ПОТОМ ЖОПУ ЖЖЁТ, НО СЫНА УЗНАВ ПРО ЭТО, ГОВОРИТ, ЧТО ЭТО КАКИЕ-ТО ""БУХУРТЫ"" ИЗ-ЗА ТОГО, ЧТО ОН МОЛЧИТ, БУДЬ ОНИ НЕЛАДНЫ, НАДО ТРАВЫ НА ЕЩЁ ОДНУ НАСТОЙКУ ДОСТАТЬ";"post";"photo";0;1490814927;2358;43
