"Text";"Type";"AttPhoto";"AttLink";"AttAudio";"AttVideo";"IsAdd";"Len";"Date";"LikesNormAvg";"LikesNormFlw";"Likes";"AvgLikes";"Followers";"GroupId"
"Посещая лекции, мастер-классы и конференции, можно не только улучшить знания в изучаемой вами области, но и узнать что-то новое. В этом посте мы собрали для вас ближайшие мероприятия:  IX Студенческая научно-практическая конференция «Электронный бизнес. Управление интернет-проектами. Инновации» Когда: марта с 9:00 до 18:00 Где: НИУ ВШЭ, Кирпичная 33 Подробнее: bi-   15 марта   Tinder: как работает online-dating в Москве  Последняя лекция из цикла «Медиа: вчера, сегодня, завтра». Ольга Соловьева, преподаватель департамента интегрированных коммуникаций НИУ ВШЭ, расскажет о поведении пользователей приложений для знакомств и особенностях самопрезентации в интернете.  Начало: 19:30 Где: Восточная, д. 4, корп. 1, ст. м. «Автозаводская», Лекторий Культурного центра ЗИЛ Подробнее:    Российские губернаторы Александровской поры: механизмы назначения и увольнения 1801–1825  Благодаря сохранившимся бумажным документам мы можем проанализировать особенности процедуры назначения и отставки губернаторов в 19 веке. В качестве лектора будет Алсу Назимовна Бикташева — профессор Школы исторических наук НИУ ВШЭ.  Начало: 19:30 Где: Еврейский музей и центр толерантности, ул. Образцова, д. 11, стр. 1А м. «Марьина Роща» Подробнее:    Карьерный мастер-класс ВТБ  На мастер-классе вы сможете пообщаться с ведущими финансовыми экспертами, задать интересующие вопросы представителям банка ВТБ, узнать о стажировках.  Начало: 19:00 Где: НИУ ВШЭ, ул. Шаболовка, 26, ауд. К10 Подробнее:    16 марта   Сторителлинг: как удерживать внимание читателя  Ольга Чередниченко, блогер и преподаватель тревел-журналистики, расскажет, как научиться излагать информацию, чтобы её слушали и запомнили.  Начало: 17:00 Где: НИУ ВШЭ, Малый Трехсвятительский переулок 8/2, строение 1, аудитория 401 Подробнее:    20 марта  Международная конференция «Актуальные проблемы развития корпоративного права на постсоветском пространстве»  Начало: 9:00 Где: НИУ ВШЭ, ул. Мясницкая д. 9/11, ауд. 518, Конференц-зал Подробнее:    21 марта  How the Brain Processes Numbers and Calculations  Мы используем числа повсеместно. Как они воспринимаются нашим мозгом? Какие исследования проведены на эту тему? На эти вопросы ответит Мари Арсалиду, PhD, доцент факультета социальных наук НИУ ВШЭ. Начало: 19:00 Где: ул. Мясницкая, д. 24/7, коворкинг «Розетка и кофе» Подробнее:     30 марта  Говорящий светофор: как гаджеты превращают город в большую деревню  Ни для кого не секрет, что смартфоны хранят множество информации о наших действиях и передвижениях, а в городах появляется все больше элементов, связанных с технологиями. Какая между этим связь? Об этом расскажет социолог НИУ ВШЭ и интернет-исследователь Полина Колозариди.  Начало: 19:00 Где: Зубовский бульвар, д. 2, Музей Москвы Подробнее:    XVIII Апрельская международная научная конференция «Модернизация экономики и общества» Когда: 11–14 апреля Где: НИУ ВШЭ, ул. Мясницкая, д. 20 и ул. Мясницкая, д. 11 Подробнее:    XI Международная научная конференция студентов «Актуальные вопросы развития логистики и управления цепями поставок» Когда: 19–20 апреля Подробнее:    20 апреля  Есть ли экономика у животных и ведут ли они свой бизнес?!  Исследования ученых показывают, что у людей и животных схожий процесс принятия решений. Это объясняет некоторые механизмы экономического поведения человека. Лекцию проведет Василий Андреевич Ключаев, профессор, руководитель департамента психологии НИУ ВШЭ. Начало: 19:30 Где: Московский зоопарк, главный вход, ул. Большая Грузинская, д. 1 Подробнее:    Третья международная научно-практическая конференция «Медиаграмотность, медиаэкология, медиаобразование: цифровые медиа для будущего»  Когда: 20–22 апреля Где: НИУ ВШЭ, Хитровский пер., 2/8, стр 5 Подробнее:    Двенадцатая межвузовская научно-практическая конференция студентов и молодых ученых «Современные тенденции развития трудового права и права социального обеспечения»  Когда: 21 апреля с 10:40 Где: НИУ ВШЭ, Б.Трехсвятительский пер., д. 3, аудитория 200  Подробнее:    Не забывайте вовремя регистрироваться на мероприятия!  Стремимся к знаниям,  Ваша The Вышка";"post";1;0;0;0;0;527;1489507520;26.01626016260163;0.12707489476610276;32;123;25182;66036248
"Модуль неумолимо движется к своему завершению, которое будет ознаменовано сессией. Однако питерская редакция спешит напомнить, что Вышка — это не только всепоглощающие дедлайны, но еще и внеучебная деятельность, и представляет очередной дайджест событий    15 марта. День карьеры    В среду состоится очередной день карьеры. Если вы начали задумываться о трудоустройстве, то пропускать его не стоит. На мероприятии у студентов будет возможность пообщаться с представителями компаний и даже отдать свои резюме.  Место: Кантемировская, 3А  Время: 15:20  Подробнее:      17 марта. Истории трех предпринимателей    В пятницу Центр Инновационного Предпринимательства проведет встречу с тремя успешными предпринимателями: Никитой Куракиным, Петром Громовом и Павлом Калинским. Организаторы обещают интересные рассказы об историях успеха.  Место: Кантемировская, 3А  Время: 18:00  Подробнее:      17 марта. Мисс и Мистер Менеджмент 2017    Также в пятничный вечер у студентов Вышки появится возможность посмотреть на прекрасных юных менеджеров. Яркие номера подарят множество эмоций и обязательно поднимут настроение.  Место: Кантемировская, 3А  Время: 18:30  Подробнее:      18 марта. HSE Music Festival    В субботу же состоится ежегодный музыкальный фестиваль, сцену которого займут вышкинские исполнители. В стоимость билета входит не только концерт, но и Afterparty, на которой будет не менее весело, чем на основной части. Не пропустите!  Место: ""Зал ожидания"", набережная Обводного канала, 118  Время: 21:00  Подробнее:      Не забывайте отдыхать,  Ваша питерская The Вышка";"post";1;0;0;0;0;203;1489500476;10.569105691056912;0.051624175998729246;13;123;25182;66036248
"Сессия неумолимо приближается, а значит, пора вспомнить, что такое ""не спать всю ночь"". Мы уже писали о приёмах  , которые помогут остаться бодрым, а теперь время узнать, чем заменить кофе и энергетики:   Да, их стоит заменить, особенно перед экзаменом, т.к. на следующий день после кофейного запоя придётся несладко. Кроме того, более 4-х выпитых чашек кофе могут вызвать привыкание!   Вода  Поможет избавиться от обезвоживания организма, вызванного кофе. Да и в целом вода полезнее.    Молоко  В нём содержится ацетилхолин — один из нейромедиаторов нашего мозга, отвечающий за внимание и концентрацию.    Смузи и соки  Говорится, конечно, о свежевыжатых соках: антиоксиданты и витамины, содержащиеся во фруктах и овощах, дадут дополнительные силы и ободрят во время учёбы.    Зелёный чай  Считается лучшей альтернативой кофе. Во-первых, в зелёном чае меньше кофеина и много антиоксидантов, а значит, вы не будете чувствовать себя разбитым, как после 10 чашек кофе. Во-вторых, зелёный чай снижает риск заболеваний сердца и диабета. А ещё, согласно некоторым исследованиям, этот напиток помогает улучшить память.      Не только зелёный чай  Хорошей альтернативой энергетикам будут мятный и имбирный чаи. Своим запахом они бодрят и улучшают настроение, а ещё успокаивают и улучшают работу мозга. Имбирный чай считается особенно полезным: он благоприятно влияет не только на мозг, но и на кровеносную систему, пищеварение и иммунитет. Однако с имбирным чаем надо быть осторожным, подробнее тут:      Конечно, есть экстренные случаи, когда без кофе и энергетиков не обойтись, но нужно помнить, что чрезмерное употребление может только навредить например, резко начнёте засыпать посреди важного экзамена.   Готовимся не спать,  Ваша The Вышка";"post";1;0;0;0;0;247;1489485855;56.91056910569105;0.27797633230084984;70;123;25182;66036248
"Одна из проблем во время выступления — человек с таким же дизайном презентации, как и у вас. Отложите на время PowerPoint и попробуйте сервисы с новыми возможностями:    1. Prezi  Самая известная альтернатива PowerPoint. Вместо слайдов в Prezi — поля, на которые вы можете перенести всю информацию тексты, фотографии, видео, иллюстрации и показывать её в произвольном порядке. Также есть возможность делать презентацию одновременно нескольким людям.      2. Keynote  Приложение, позволяющее создавать презентации на Mac, iPad и iPhone. Если у вас сразу несколько Apple-гаджетов, все изменения, которые вы вносите в презентацию на одном устройстве, автоматически появляются на всех остальных. Также есть очень интересная функция — Keynote Remote. Если загрузить это приложение на iPhone или iPod touch, можно свободно перемещаться по комнате во время презентации, так как ваш гаджет превращается в пульт дистанционного управления.      3. PowToon  Одно из самых популярных приложений, которое позволяет пользователям создавать анимационные креативные презентации. Это действительно глоток свежего воздуха для тех, кто ищет в качестве альтернативы PowerPoint что-нибудь новенькое и интересное. PowToon идеально подходит для создания ролика, рассказывающего о продукте, для стартап-презентации или главной страницы сайта.      4. Piktochart  Веб-приложение, которое позволяет создавать презентации в виде инфографики. Разноцветные графики, карты, иллюстрации, причудливые таблицы — все шаблоны, представленные на сайте — настоящая радость для творческого человека.      5. Haiku Deck  Программа, которая базируется на шаблонах и позволяет создавать симпатичные презентации за короткий промежуток времени. Она идет в комплекте с более чем 35 шаблонами и 35 миллионами картинок, которые реально можно использовать.      Ищите альтернативы,  Ваша The Вышка";"post";1;0;0;0;0;243;1489474852;248.78048780487805;1.2151536812008579;306;123;25182;66036248
"И вот ты студент второго курса. Эйфория от первого года обучения потерялась где-то во время летней сессии, а холодный рассудок заставляет думать о будущем. Но как бы то ни было, большая часть жизни в Вышке, а значит и череда бесконечных сюрпризов еще только впереди   ";"post";1;1;0;0;0;44;1489434205;60.97560975609756;0.2978317846080534;75;123;25182;66036248
"Пока мы все радовались весне и живописным закатам, наступил очередной понедельник. По событиям эта неделя получается очень творческая: актерское мастерство и постмодернизм, научные бои и ролевая игра. А как иначе в Вышке?   14 марта 19:45  Мастер-класс по основам актерского искусства  Университетская среда располагает к развитию тайных талантов. 14 марта пройдёт мастер-класс по основам актерского мастерства от Stand Up HSE. Отличная возможность попробовать свои силы в новой сфере.  Трифоновская, 57  Подробности:      16 марта 18:00–20:00  Круглый стол ""Преодолевая логику «пост»""  Что такое постмодернизм, и применим ли он к современности? Трудные вопросы даже для профессионалов. Школа культурологии предлагает в этом разобраться за круглым столом.  Старая Басманная, 21/4  Подробности:      17 марта 19:00  МузВышка  После долгого перерыва возвращается МузВышка, которая пройдёт в клубе Live Stars. Главным хэдлайнером фестиваля станет группа Parks, Squares and Alleys.  Берсеневский переулок, 5 с2  Подробности:     17 марта 17:30 Голос HSE Второй этап соревнований пройдет уже на этой неделе. Обещают, что будет жарко! Волгоградский проспект, 46Б Подробности:     18 марта 16:00  Ролевая игра ""МКС""  Если вы хоть когда-то грезили о космосе, то вам сюда: в 2025 год на Международную космическую станцию, исполнить свою мечту о космонавтике хотя бы на несколько часов.  Мясницкая, д. 11, аудитория 424  Подробности:      18 марта 19:00  Научные бои НИУ ВШЭ  Определены точное время и место научных боев. А пока в группе начинают представлять жюри и участников. Всё самое интересное впереди!  Ключ Трехгорка  Подробности:      20 марта  Дедлайн подачи заявок на конкурс креативных студенческих команд  Вышка ищет команды, которые займутся коммуникацией со студентами и выпускниками. И всё не только на добровольной основе, а даже с оплатой.  Подробности:      30 марта  Дедлайн подачи заявок на чемпионат Clash of Sales  Unilever приглашает тех, кто умеет, продавать на свой чемпионат. Главное — собрать отличную команду, успеть подать заявку и пройти все этапы отбора.  Подробности:      Ещё больше событий в нашем канале:  ";"post";1;0;0;0;0;295;1489422086;6.504065040650407;0.03176872369152569;8;123;25182;66036248
"Текущий год объявлен в России годом экологии, так почему бы не расширить свои знания в этой области? На канале Crash Course есть целая серия видео, посвящённых этой теме, а мы собрали для вас самые интересные из них   Берегите природу,  Ваша The Вышка";"post";0;0;0;7;0;42;1489413624;82.92682926829268;0.40505122706695257;102;123;25182;66036248
"К курсовой надо прочитать много книг, а библиотека кажется скучным и унылым местом? Тогда для вас питерская The Вышка подготовила подборку необычных библиотек Петербурга  Библиотека им. Н.В. Гоголя   Модная библиотека, настраивающая только на хороший лад. Здесь есть и мягкие пуфики, и телефонная будка в виде книжного стеллажа, и разные разноцветные детали. Просто must-have для посещения!  Где: Среднеохтинский пр., д.8  Подробнее: gogol-    Информационно-досуговый центр “М-86”   Новый формат библиотеки, где нашлось место и для коворкинга, и для выставочного зала, и для звукозаписывающей студии, и для информационно-туристического центра. Здесь также имеется доступ к фонду почти любой библиотеки мира благодаря электронным терминалам и компьютерам.  Где: Московский пр., д. 86  Подробнее:     Библиотека “На Стремянной”   На довольно небольшом пространстве разместился полноценный досугово-образовательный центр, где часто проводятся интересные мероприятия, например, выставки, мастер-классы или кинопоказы.  Где: Стремянная ул., д.20  Подробнее: lermontovka-    Библиотека комиксов   Несмотря на обилие комиксов и графических романов в этом месте, здесь также можно найти и коллекционные экземпляры классических произведений на языке оригинала.  Где: 7-я Красноармейская ул., д.30  Подробнее:     Библиотека им. А.И.Герцена   В библиотеке очень много разнообразных книг, а также есть клуб любителей фантастики. Интерьер напоминает хорошо оформленный клуб, где каждый желающий может отдохнуть и с пользой провести время.  Где: Новгородская ул., д.27  Подробнее: lermontovka-    Наслаждайтесь бумажными книгами,  Ваша питерская The Вышка";"post";1;0;0;0;0;206;1489401080;47.96747967479675;0.234294337225002;59;123;25182;66036248
"Пришла хорошая погода, а с ней и новые околовшэвские новости:   IQ HSE выпустили третью часть Научного путеводителя по «Симпсонам» о том, как любимый многими сериал помогает гендерным исследованиям       Сборная Вышки по алтимату опять молодцы: они привезли золото и серебро с турнира в Белгороде. Поздравляем!       Зелёная Вышка запустила раздельный сбор пластика в корпусах ВШЭ ищите жёлтые контейнеры       На территории МИЭМа планируют строительство спортивной площадки вместо части обширной парковки      Декан исторического факультета Александр Каменский рассказал интернет-журналу Republic о екатерининской эпохе, возникнувших противоречиях во время правления императрицы и о том, почему Екатерина была «Великая»       Телеканал Мир 24 посетил Школу дизайна НИУ ВШЭ       Не забудьте оценить преподавателей в LMS. Дедлайн 26 марта!       Больше новостей и интересных вещей можно найти в нашем телеграм-канале      Будьте в курсе событий,  Ваша The Вышка";"post";1;0;0;0;0;125;1489334566;13.821138211382115;0.0675085378444921;17;123;25182;66036248
"Если вы действительно увлечены философией и хотите углубить свои знания в этой области, то эта подборка для вас. Собрали онлайн-курсы, которые помогут вам в этом:  Философия: искусство создавать проблемы  В результате изучения курса у вас появятся знание основных этапов исторического развития философской мысли, понимание их значения для современного человека, конкретные знания основных положений и принципов философской науки, общества и человеческого мышления, освоение приемов критики и аргументации, умение творчески применять положения и выводы научной философии в жизни    Философия культуры  На курсе вы услышите историю философских учений о культуре от античности до современности. Лекции концентрируются на морфологии различных типов культуры. Особое внимание уделяется западноевропейской культуре Нового времени. Основной вопрос курса: «Как возможно теоретическое знание о культуре?» В результате слушатели будут знать основные исторические типы философии культуры, их своеобразие и логику построения; основные методики философского анализа феноменов культуры; основные эпистемологические проблемы и парадоксы, связанные с опытом построения теории культуры. Курс подойдет всем, кто интересуется культурой    Философская культура российского самосознания  Данный курс знакомит слушателей с историей русской философии периода ХIХ–ХХ веков, а также с русскими мыслителями, философами и публицистами того времени. Перед слушателями развернется знаменитый спор славянофилов и западников, неутихающий и в наше время. В ходе курса будут рассмотрены работы В. Соловьева, П. Флоренского, С. Булгакова, В. Розанова, Н. Бердяева, создавших обширную философию русского зарубежья    Введение в философию  Этот курс познакомит вас с основными областями исследований в современной философии. В каждом модуле разные философы расскажут вам о самых важных вопросах и проблемах в их экспертных областях. Курс начинается с попытки понять, что такое философия — каковы ее характерные задачи и методы и чем она отличается от других дисциплин? Остаток курса состоит из сбора вводных сведений о разнообразных областях проблематики философии    Основы философии: о чем спорят философы сегодня  Главными задачами курса являются развитие у слушателей навыков самостоятельного критического мышления, привычки к рефлексии о наиболее важных мировоззренческих вопросах современности, способности обнаруживать неочевидные мировоззренческие проблемы и находить пути их решения    Просвещайтесь, Ваша The Вышка";"post";1;0;0;0;0;317;1489316622;86.1788617886179;0.42093558891271543;106;123;25182;66036248
"Продолжаем радовать подборками обитателей Инстаграма. Сегодня мы расскажем вам о профилях, посвящённых истории, которые будут интересны даже тем, кто не связал свою жизнь с этой наукой:    @project1917  Инстаграм проекта «1917. Свободная история». Тут можно насладиться фотографиями и картинами начала 20-ого века, некоторые из которых вы, возможно, никогда не видели. Этот профиль поможет не только узнать что-то новое, но и увидеть кадры из жизни известных российских личностей.     @history  Официальный аккаунт канала History. Не менее интересен, чем сам канал. Каждый день вы будете узнавать новое о мировой истории от политики до искусства, какой праздник сегодня можно отметить или какое важное событие произошло в этот день.    @medieval_suffering  Страдающее средневековье не только в ВКонтакте, но и в Инстаграме. Теперь вы сможете увидеть не только больше страдающих лиц, но и узнать, кто страдает на картине и кто её написал. А ещё это ваш личный архив картинок для важных переговоров.    @ussrchaoss  Инстаграм проекта во ВКонтакте «ОНА РАЗВАЛИЛАСЬ». Здесь вы без политики узнаете всё о распаде СССР, перестройке, 90-х, сепаратистских настроениях, царивших в то время, и познакомитесь с множеством фото как мирной жизни, так и военных дней.     @istorikrf  Профиль журнала «Историк» — это довольно полезное приложение к интернет-версии журнала. Каждый день вы будете подробно узнавать о важном событии, произошедшем в этот день, и, кроме того, в аккаунте публикуются цитаты из статей, полную версию которых можно найти на сайте.    Смотрим Instagram Histories,  Ваша The Вышка";"post";1;0;0;0;0;227;1489305892;36.58536585365854;0.17869907076483202;45;123;25182;66036248
"Если вы не хотите потерять уровень знания иностранного языка, но и сидеть за учебниками тоже не хочется, то просмотр фильмов на английском языке — лучший выход из такой ситуации. Собрали для вас сайты, где можно посмотреть фильмы на английском языке с субтитрами:     Полностью бесплатный open source проект. На нем представлена очень большая библиотека англоязычных фильмов и сериалов с субтитрами. Так же поддерживаются сторонние видео из torrent-файлов и сторонние субтитры. Приложения есть для всех популярных платформ.    На сайте много контента, и он часто обновляется. Сайт работает довольно шустро и без зависаний. В плеере есть разные функции: скорость воспроизведения удобно, если герои говорят слишком быстро, тогда только понижение скорости дает возможность понять их, выбор субтитров — можно смотреть сразу с английскими и русскими, сложность субтитров — дает возможность раскрывать больше значений слов и, наконец, самое главное — все слова, которые вы занесли в словарь во время просмотра фильмов и сериалов, можно потом учить в специальном приложении сервиса.     Бесплатный онлайн-плеер для просмотра фильмов на английском языке. Его ключевая особенность — мгновенный перевод субтитров по клику мыши    Простой сайт, где можно найти множество фильмов и сериалов на английском языке с русскими и английскими субтитрами. Самое главное преимущество в том, что сервис является абсолютно бесплатным.    Лучший сайт в своём роде дает возможность посмотреть видео на английском с двойными субтитрами, также можно переключать субтитры между собой и настроить их вид, фон, цвет или размер для максимального удобства.  Совершенствуйте уровень английского, Ваша The Вышка";"post";1;0;0;0;0;237;1489248342;221.13821138211384;1.0801366055118735;272;123;25182;66036248
"Когда узнаешь, что не только ты лежишь весь модуль в кровати, пока горят проекты и курсовая";"post";0;0;0;0;0;16;1489230277;429.26829268292687;2.096735763640696;528;123;25182;66036248
"Если вы не равнодушны к дизайну и фотографии и давно хотели освоить сложный Photoshop, но не решались начать, то это подборка для вас. Собрали комбинации горячих клавиш, которые помогут быстрее и легче ориентироваться в программе:   Ctrl + N — новый документ  Shift + Ctrl + N — новый слой  Ctrl + A — выделить все Ctrl + C — копировать  Ctrl + V — вставить  Ctrl + D — снять выделение  Ctrl + Shift + I — инвертировать выделение  Ctrl + X — вырезать  Ctrl + S — сохранить  Shift + Ctrl + S — сохранить как...  Alt + Shift + Ctrl + S — сохранить для Web  Ctrl + Z — вернуть назад  Alt + Ctrl + Z — вернуть на несколько шагов назад  Shift + Ctrl + Z — вернуть на шаг вперед  Ctrl - — уменьшить изображения  Ctrl + — увеличить изображения  Alt + Ctrl + 0 — натуральный размер изображения  D — установить цвета черный/белый  X — поменять цвета местами хорошо помогает при рисование  Ctrl + Backspase — залить фон цветом   — уменьшить размер кисти   — увеличить размер кисти  Tab — убрать боковые панели  Ctrl + T — свободная трансформация  Ctrl + R — включить/отключить линейку  Ctrl + ' — включить/отключить сетку  Ctrl + U — окно цвет/насыщенность  Ctrl + Shift + U — обесцветить изображение  Ctrl + E — слить слой с нижним слоем  Shift + Ctrl + E — слить все слои  Ctrl + J — копирует активный слой  Ctrl + I — инвертировать цвета  Делитесь в комментариях другими полезными комбинациями, Ваша The Вышка";"post";1;0;0;0;0;260;1489219479;93.4959349593496;0.45667540306568183;115;123;25182;66036248
"Всем нам хочется много успевать: и хорошо учиться, и работать, и отдыхать, и развиваться. Но не все справляются с такой нагрузкой. Поговорили со студентами, которые смогли разобраться в себе, несмотря на все трудности   ";"post";1;0;0;0;0;33;1489176503;162.60162601626016;0.7942180922881422;200;123;25182;66036248
"Хотелось бы вам играть в игры и при этом изучать программирование? Если да, то стоит обратить внимание на следующие игры, благодаря которым вы сможете изучить новый язык программирования и подтянуть знания в уже известном вам языке.   1. Codewars   Замечательный и простой сайт Codewars поможет изучить такие языки программирования, как Java, F#, Python и многие другие. Вам предстоит решить немало реальных задач, что наверняка пригодится вам в дальнейшем.      2. Screeps   Эта игра позиционируется как одна из лучших онлайн игр для программистов. Она представляет собой песочницу. Чтоб выжить, придется не просто бегать или что-то собирать, нажимая определенные клавиши. Игроку потребуется писать код на JavaScript. Если все напишите правильно, то сможете двигаться дальше.      3. Code Monkey   Одна из самых распространенных на западе игр, которая познакомит с основами программирования. Процесс обучения разделен на отдельные игровые миссии, на прохождение каждой из которых вам вряд ли понадобится более нескольких минут. Все игровые задания связаны общим сюжетом, так что в данном случае учеба превращается в настоящее интерактивное приключение.      4. Check iO   Очень красивая игра, которая представляет особый интерес для молодых специалистов, работающих с языком программирования Python.      5. CodinGame   Это крупнейшая международная игровая онлайн платформа для программистов, где решение задачи сопровождается визуализацией в стиле видео-игр, а онлайн IDE поддерживает 23 языка программирования. Для того, чтобы пройти игру, пользователю предстоит создать свой собственный ""искусственный интеллект"".     6. Vim Adventures   Отличная игра для тех, кто хочет изучить технологию VIM или, если уже знаком с ней, просто получить удовольствие от процесса прохождения.  vim-    7. Code Combat   Сайт предлагает пройти настоящую онлайновую игру в жанре RPG, по мере прохождения которой вам будут преподаваться основы языка JavaScript. Бонус для тех, кто не очень владеет иностранным языком: игра прекрасно локализована, так что вам не придется в дополнение к программированию еще разбираться и с английским.      Учеба — это захватывающе!  Ваша The Вышка";"post";1;0;0;0;0;296;1489166821;104.8780487804878;0.5122706695258518;129;123;25182;66036248
"Кто такие комодские вараны, чем занимались средневековые викинги, какое путешествие подготовил ""Арзамас"" — обо всем этом в новом научном дайджесте от питерской редакции   Хотя в других городах это может не выглядеть острой темой, Петербург серьезно озабочен возможным слиянием РНБ и РГБ, угрожающего обеим библиотекам — кстати, заметную роль в протестах играют студенты нашего филфака. “Троицкий вариант” рассказал, как аргументируют слияние руководители обоих учреждений, влияет ли развитие электронных книг на посещаемость библиотек и как реагирует на происходящее российское общество.  trv-     Когда вы живете в регионе, где тысячелетия истории лежат слоями друг на друге, некоторые бедствия могут приносить новые знания. В Мосуле, ключевом для ДАИШ иракском городе, была взорвана древняя мечеть XIV века. Теперь, когда иракские войска освободили эту часть города, археологи обнаружили под ее руинами ассирийский дворец VII века до н.э. N+1 разбирается в истории обоих зданий и уточняет, что было известно об ассирийских постройках под мечетью пророка Юнуса до ее уничтожения.       Пожалуй, самое близкое реально существующие подобие драконов — комодские вараны. В годовщину создания национального парка Комодо Газета.Ру рассказывает об истории заповедника, особенностях поведения варанов и том, как они могут помочь современной медицине.       В массовом сознании средневековые викинги не занимались почти ничем, кроме как мореходством и грабежами. Естественно, такой взгляд достаточно далек от истины. Материал ПостНауки стремится закрыть большое количество “белых пятен” в их истории: этнический состав, экономика, повседневная деятельность, дипломатические отношения с другими странами и многое другое.       В исследованиях проблемы абиогенеза, или происхождения жизни, где пересекаются эволюционная теория и органическая химия, достаточно регулярно происходят новые открытия, в значимости которых сложно разобраться неподготовленному человеку. Тем не менее, авторы свежей статьи на Ленте.Ру надеются объяснить, как демонстрация связки РНК и небольших аминокислотных цепочек дала нам многообещающую информацию о происхождении первых клеток.       Портал “Индикатор” взял интервью у одного из лауреатов премии “Учитель Года”, петербургского математика. Из этого интервью вы узнаете, зачем нам всё-таки нужна школьная математика, как сделать ее преподавание более интересным и познавательным, и насколько хорошо функционируют “двухуровневый” ЕГЭ и школьные олимпиады.       С течением веков культура меняется, и один и тот же сюжет может быть одним из множества бородатых лиц на барельефе, символом политического союза, почвой для авангардной живописи… или эротикой. Проект “Арзамас” отправляет нас в увлекательное путешествие по изображениям святого Себастьяна — с шестого века по двадцатый.       Помним прошлое, смотрим в будущее,  Ваша питерская The Вышка";"post";1;0;0;0;0;376;1489154428;9.75609756097561;0.04765308553728854;12;123;25182;66036248
